,index,ID,Species,Model_name,Reference,Trait,Latitude,Longitude,Kingdom,Phylum,Class,Order,Family,Genus,B0,B0_stderr,E,E stderr,T_pk,T_pk.stderr,E_D ,E_D.stderr,E_D_L,E_D_L stderr,Est.Tpk,Est.Tmin,Est.Tmax,Max response,Donor,Acceptor,R_Squared,AIC,BIC,Plotted,Temp_Vals,Trait_Vals
286,1591,574,Cylindrospermopsis raciborskii,schoolfield two factor,"Mehnert, G., Leunert, F., Cirés, S., Jöhnk, K. D., Rücker, J., Nixdorf, B. & Wiedner, C. (2010). Competitiveness of invasive and native cyanobacteria from temperate freshwaters under various light and temperature conditions. J. Plankton Res., 32, 1009-1021.",Specific Growth Rate,52.92,12.94,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-17.62247264,81703.7038,1.730799951,17285.3791,325.3610036,1.20E+17,9.102812372,8.08E+16,NA,NA,325.35,322.85,327.05,0.002387831,,Oxygen,-0.000705719,15.55219191,15.94939962,FALSE,[ 283.15  288.15  293.15  298.15  300.15  303.15  308.15  313.15],"[  1.29945601e-01   2.49696001e-01   3.89664001e-01   4.49971201e-01
   4.70016001e-01   4.70016001e-01   2.49696001e-01   9.99999999e-10]"
287,1592,574,Cylindrospermopsis raciborskii,schoolfield simple,"Mehnert, G., Leunert, F., Cirés, S., Jöhnk, K. D., Rücker, J., Nixdorf, B. & Wiedner, C. (2010). Competitiveness of invasive and native cyanobacteria from temperate freshwaters under various light and temperature conditions. J. Plankton Res., 32, 1009-1021.",Specific Growth Rate,52.92,12.94,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-1.200227344,0,3.41E-10,0,NA,NA,6.146657776,0,NA,NA,314.35,268.15,328.05,0.301125745,,Oxygen,-8.62E-11,3.669867787,4.067075495,TRUE,[ 283.15  288.15  293.15  298.15  300.15  303.15  308.15  313.15],"[  1.29945601e-01   2.49696001e-01   3.89664001e-01   4.49971201e-01
   4.70016001e-01   4.70016001e-01   2.49696001e-01   9.99999999e-10]"
288,1593,574,Cylindrospermopsis raciborskii,schoolfield,"Mehnert, G., Leunert, F., Cirés, S., Jöhnk, K. D., Rücker, J., Nixdorf, B. & Wiedner, C. (2010). Competitiveness of invasive and native cyanobacteria from temperate freshwaters under various light and temperature conditions. J. Plankton Res., 32, 1009-1021.",Specific Growth Rate,52.92,12.94,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-19.35989538,0,0.871769843,0,NA,NA,4.888325412,0,-12.59688076,0,314.65,310.15,317.65,4.23E-07,,Oxygen,-7.32E-07,19.55308499,20.10917578,FALSE,[ 283.15  288.15  293.15  298.15  300.15  303.15  308.15  313.15],"[  1.29945601e-01   2.49696001e-01   3.89664001e-01   4.49971201e-01
   4.70016001e-01   4.70016001e-01   2.49696001e-01   9.99999999e-10]"
289,1577,569,Cylindrospermopsis raciborskii Aus,schoolfield two factor,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-2.515238543,0.548990779,0.421167206,0.154509713,304.6896123,1.383264011,5.11598465,2.653536644,NA,NA,304.65,297.75,307.95,0.472563355,,Oxygen,0.938553498,-13.09303412,-14.13423677,FALSE,[ 288.15  293.15  298.15  303.15  308.15  313.15],[ 0.15984    0.290304   0.419904   0.419904   0.34992    0.0299808]
290,1578,569,Cylindrospermopsis raciborskii Aus,schoolfield simple,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-2.51522086,0.548970015,0.421160946,0.154502879,NA,NA,5.116191599,2.65412685,NA,NA,304.65,297.75,307.95,0.472564055,,Oxygen,0.938553389,-13.09303416,-14.13423682,FALSE,[ 288.15  293.15  298.15  303.15  308.15  313.15],[ 0.15984    0.290304   0.419904   0.419904   0.34992    0.0299808]
291,1579,569,Cylindrospermopsis raciborskii Aus,schoolfield,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-0.800285468,inf,7.28E-11,inf,NA,NA,6.476840261,inf,-2.016649396,inf,303.85,293.95,308.55,0.432928905,,Oxygen,0.993401057,-22.51623047,-23.97391418,TRUE,[ 288.15  293.15  298.15  303.15  308.15  313.15],[ 0.15984    0.290304   0.419904   0.419904   0.34992    0.0299808]
292,1574,568,Cylindrospermopsis raciborskii B1,schoolfield two factor,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-2.582630451,0.706927328,0.449324666,0.199281597,304.8662243,1.576043137,4.575710388,2.281257695,NA,NA,304.85,298.05,308.35,0.496235683,,Oxygen,0.905750711,-10.12114567,-11.16234832,FALSE,[ 288.15  293.15  298.15  303.15  308.15  313.15],[ 0.139968   0.3100032  0.439776   0.430272   0.400032   0.0599616]
293,1575,568,Cylindrospermopsis raciborskii B1,schoolfield simple,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-2.582657949,0.706964617,0.449334483,0.199293693,NA,NA,4.575478514,2.28086706,NA,NA,304.85,298.05,308.35,0.496234885,,Oxygen,0.905750868,-10.1211456,-11.16234826,FALSE,[ 288.15  293.15  298.15  303.15  308.15  313.15],[ 0.139968   0.3100032  0.439776   0.430272   0.400032   0.0599616]
294,1576,568,Cylindrospermopsis raciborskii B1,schoolfield,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-0.794481893,inf,7.89E-09,inf,NA,NA,6.535723533,inf,-2.525237622,inf,304.05,293.55,309.45,0.444662461,,Oxygen,0.994434807,-23.12023536,-24.57791908,TRUE,[ 288.15  293.15  298.15  303.15  308.15  313.15],[ 0.139968   0.3100032  0.439776   0.430272   0.400032   0.0599616]
295,1553,556,Cylindrospermopsis raciborskii CIRF-01,schoolfield two factor,"Lürling M., Eshetu F., Faassen E.J., Kosten S. & Huszar V. L. M. (2013). Comparison of cyanobacterial and green algal growth rates at different temperatures. Freshwater Biol., 58, 552-559.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-6.082578352,0.662837611,1.887908123,0.245870543,302.1440793,0.245542403,2.261321412,0.162023515,NA,NA,302.15,296.25,312.05,0.82751845,,Oxygen,0.999093348,-29.84381876,-31.79662919,TRUE,[ 293.15  298.15  300.65  305.65  308.15],[ 0.400032  0.739584  0.81      0.789696  0.719712]
296,1554,556,Cylindrospermopsis raciborskii CIRF-01,schoolfield simple,"Lürling M., Eshetu F., Faassen E.J., Kosten S. & Huszar V. L. M. (2013). Comparison of cyanobacterial and green algal growth rates at different temperatures. Freshwater Biol., 58, 552-559.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-1.157194189,0,0.198347338,0,NA,NA,195866.4038,0,NA,NA,NA,NA,NA,NA,,Oxygen,0.437757355,2.30573096,0.352920522,FALSE,[ 293.15  298.15  300.65  305.65  308.15],[ 0.400032  0.739584  0.81      0.789696  0.719712]
297,1565,565,Cylindrospermopsis raciborskii Fr1,schoolfield two factor,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-4.932155233,1.379300229,1.2265924,0.482456087,301.8792101,1.345115457,2.246472745,0.301431349,NA,NA,301.85,296.55,307.75,0.465745164,,Oxygen,0.953807743,-15.80057815,-16.8417808,TRUE,[ 288.15  293.15  298.15  303.15  308.15  313.15],[ 0.0800064  0.249696   0.4104     0.430272   0.38016    0.170208 ]
298,1566,565,Cylindrospermopsis raciborskii Fr1,schoolfield simple,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-4.409313555,1.211145037,1.031807697,0.414069494,NA,NA,2.274451184,0.356038011,NA,NA,302.55,296.95,308.05,0.466949535,,Oxygen,0.950485964,-15.36657321,-16.40777586,FALSE,[ 288.15  293.15  298.15  303.15  308.15  313.15],[ 0.0800064  0.249696   0.4104     0.430272   0.38016    0.170208 ]
299,1567,565,Cylindrospermopsis raciborskii Fr1,schoolfield,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-1.061203538,0,1.75E-09,0,NA,NA,109.1172007,0,-3.859860138,0,NA,NA,NA,NA,,Oxygen,0.560679268,1.663971886,0.20628817,FALSE,[ 288.15  293.15  298.15  303.15  308.15  313.15],[ 0.0800064  0.249696   0.4104     0.430272   0.38016    0.170208 ]
300,1571,567,Cylindrospermopsis raciborskii G,schoolfield two factor,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-2.549567132,0.389388243,0.458828389,0.105555992,305.613055,1.981723357,8.346697815,10.63599924,NA,NA,305.65,299.65,307.85,0.584967928,,Oxygen,0.972814928,-15.58473886,-16.62594151,TRUE,[ 288.15  293.15  298.15  303.15  308.15  313.15],"[  1.69862401e-01   3.19852801e-01   4.39776001e-01   5.09760001e-01
   3.99859201e-01   9.99999999e-10]"
301,1572,567,Cylindrospermopsis raciborskii G,schoolfield simple,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-19.28519903,27705279.78,0.889521305,7013340.017,NA,NA,4.843665079,4760374178,NA,NA,318.45,313.85,321.55,7.42E-07,,Oxygen,-9.36E-07,14.50487171,13.46366906,FALSE,[ 288.15  293.15  298.15  303.15  308.15  313.15],"[  1.69862401e-01   3.19852801e-01   4.39776001e-01   5.09760001e-01
   3.99859201e-01   9.99999999e-10]"
302,1573,567,Cylindrospermopsis raciborskii G,schoolfield,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-2.549565966,0,0.458828381,0,NA,NA,8.34621641,0,-1202.95123,0,305.65,299.65,307.85,0.584963424,,Oxygen,0.972814989,-11.58473886,-13.04242258,FALSE,[ 288.15  293.15  298.15  303.15  308.15  313.15],"[  1.69862401e-01   3.19852801e-01   4.39776001e-01   5.09760001e-01
   3.99859201e-01   9.99999999e-10]"
303,1568,566,Cylindrospermopsis raciborskii H,schoolfield two factor,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-2.877322562,0.878536222,0.458171583,0.264564805,305.6388379,2.66556391,2.945383049,1.82736137,NA,NA,305.65,297.95,310.55,0.376081665,,Oxygen,0.835809162,-12.62706432,-13.66826698,FALSE,[ 288.15  293.15  298.15  303.15  308.15  313.15],[ 0.100224  0.279936  0.279936  0.340416  0.360288  0.179712]
304,1569,566,Cylindrospermopsis raciborskii H,schoolfield simple,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-2.877304265,0.878487066,0.458164895,0.264546606,NA,NA,2.945461326,1.827547334,NA,NA,305.65,297.95,310.55,0.376082321,,Oxygen,0.835809145,-12.62706434,-13.668267,FALSE,[ 288.15  293.15  298.15  303.15  308.15  313.15],[ 0.100224  0.279936  0.279936  0.340416  0.360288  0.179712]
305,1570,566,Cylindrospermopsis raciborskii H,schoolfield,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-1.769914332,,0.158267333,,NA,NA,7.450622309,inf,-40.24900744,,308.65,293.35,312.05,0.361074601,,Oxygen,0.988447206,-24.55569056,-26.01337428,TRUE,[ 288.15  293.15  298.15  303.15  308.15  313.15],[ 0.100224  0.279936  0.279936  0.340416  0.360288  0.179712]
306,1586,572,Cylindrospermopsis raciborskii LETCCIRF-01,schoolfield two factor,"Soares, M. C. S., Lürling, M. & Huszar, V. L. (2013). Growth and temperature-related phenotypic plasticity in the cyanobacterium Cylindrospermopsis raciborskii. Phycol. Res., 61, 61-67.",Specific Growth Rate,-22.5,-44.75,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-2.649552394,0,0.558521059,0,403.3569137,0,223561.5451,0,NA,NA,NA,NA,NA,NA,,Oxygen,0.740060731,5.683700123,3.730889685,FALSE,[ 285.15  290.15  295.15  300.15  305.15],"[  9.99999999e-10   1.69948801e-01   6.29596801e-01   7.20316801e-01
   7.40188801e-01]"
307,1587,572,Cylindrospermopsis raciborskii LETCCIRF-01,schoolfield simple,"Soares, M. C. S., Lürling, M. & Huszar, V. L. (2013). Growth and temperature-related phenotypic plasticity in the cyanobacterium Cylindrospermopsis raciborskii. Phycol. Res., 61, 61-67.",Specific Growth Rate,-22.5,-44.75,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-2.649555498,0,0.558521847,0,NA,NA,30621896059,0,NA,NA,NA,NA,NA,NA,,Oxygen,0.740060691,5.683700122,3.730889684,TRUE,[ 285.15  290.15  295.15  300.15  305.15],"[  9.99999999e-10   1.69948801e-01   6.29596801e-01   7.20316801e-01
   7.40188801e-01]"
308,1580,570,Cylindrospermopsis raciborskii M,schoolfield two factor,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-17.46250911,492962.4909,1.379907835,104862.7711,333.529413,1.02E+20,6.917789107,2.53E+19,NA,NA,NA,NA,NA,NA,,Oxygen,-8.96E-05,16.74257559,15.70137294,TRUE,[ 288.15  293.15  298.15  303.15  308.15  313.15],"[  1.79712001e-01   4.29408001e-01   5.40000001e-01   5.20128001e-01
   5.49504001e-01   9.99999999e-10]"
309,1581,570,Cylindrospermopsis raciborskii M,schoolfield simple,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-19.23008601,36038545.33,0.709860943,8153769.888,NA,NA,3.178091529,1.48E+17,NA,NA,326.75,320.25,328.05,4.87E-07,,Oxygen,-2.46E-07,16.74277629,15.70157364,FALSE,[ 288.15  293.15  298.15  303.15  308.15  313.15],"[  1.79712001e-01   4.29408001e-01   5.40000001e-01   5.20128001e-01
   5.49504001e-01   9.99999999e-10]"
310,1582,570,Cylindrospermopsis raciborskii M,schoolfield,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-19.2573427,inf,0.680272905,inf,NA,NA,2.961761416,inf,-2.258018092,inf,322.95,316.25,327.95,2.87E-07,,Oxygen,-1.92E-07,20.74277656,19.28509284,FALSE,[ 288.15  293.15  298.15  303.15  308.15  313.15],"[  1.79712001e-01   4.29408001e-01   5.40000001e-01   5.20128001e-01
   5.49504001e-01   9.99999999e-10]"
311,1583,571,Cylindrospermopsis raciborskii S1,schoolfield two factor,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-2.404894108,0.466693283,0.342712225,0.12852614,306.2662896,3.394342561,10.57486811,32.45548282,NA,NA,306.25,298.85,308.35,0.421474845,,Oxygen,0.95000807,-15.47124052,-16.51244317,FALSE,[ 288.15  293.15  298.15  303.15  308.15  313.15],"[  1.59840001e-01   2.49696001e-01   3.60288001e-01   3.49920001e-01
   3.39984001e-01   9.99999999e-10]"
312,1584,571,Cylindrospermopsis raciborskii S1,schoolfield simple,"Briand, J. F., Leboulanger, C., Humbert, J. F., Bernard, C. & Dufour, P. (2004). Cylindrospermopsis raciborskii (cyanobacteria) invasion at mid-latitudes: selection, wide physiological tolerance, or global warming? J. Phycol., 40, 231-238.",Specific Growth Rate,,,Bacteria,Cyanophyta,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,-2.404890345,0.466695217,0.342711087,0.128525659,NA,NA,10.57506939,32.51510215,NA,NA,306.25,298.85,308.35,0.421474978,,Oxygen,0.950008067,-15.47124052,-16.51244317,TRUE,[ 288.15  293.15  298.15  303.15  308.15  313.15],"[  1.59840001e-01   2.49696001e-01   3.60288001e-01   3.49920001e-01
   3.39984001e-01   9.99999999e-10]"
