,Species,Model_name,Trait,B0,E,T_pk,E_D,E_D_L,Est.Tpk,Est.Tmin,Est.Tmax,Max response,Slope,Intercept,R_Squared,AIC,BIC,Rank,Corrected,Number.of.Data.Points,Number.of.Variables,FinalID,OriginalID,Citation,Latitude,Longitude,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,OptimalConditions,Best_Guess
360_Sch_OS,Geobacillus stearothermophilus,schoolfield simple,Specific Growth Rate,-5.785810994481172,1.4243009167018337,NA,3.4656188476128467,NA,329.9029,325.4029,334.1029,59.5956892908,NA,NA,0.8222319033700269,123.77185866965235,132.06234135975976,2,False,26,4,360,107,"2015, Narjes Mtimet and Clément Trunet and Anne-Gabrielle Mathot and Laurent Venaille and Ivan Leguérinel and Louis Coroller and Olivier Couvert, 'Modeling the behavior of Geobacillus stearothermophilus ATCC 12980 throughout its life cycle as vegetative cells or spores using growth boundaries'. Food Microbiology, 48,pp153-162",,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,True,Aerobic
360_Sch_O,Geobacillus stearothermophilus,schoolfield,Specific Growth Rate,-5.785804272798166,1.4242999006772519,NA,3.4656160133476845,-1151.06256796,329.9029,325.4029,334.1029,59.5956716814,NA,NA,0.8222319210807086,127.77185867519059,138.57853444134096,3,False,26,6,360,107,"2015, Narjes Mtimet and Clément Trunet and Anne-Gabrielle Mathot and Laurent Venaille and Ivan Leguérinel and Louis Coroller and Olivier Couvert, 'Modeling the behavior of Geobacillus stearothermophilus ATCC 12980 throughout its life cycle as vegetative cells or spores using growth boundaries'. Food Microbiology, 48,pp153-162",,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,True,Aerobic
505_Sch_TF,Geobacillus thermodenitrificans,schoolfield two factor,Specific Growth Rate,-8.895968267343797,1.5831165253471,339.004477682,7.583346625138169,NA,339.0391,335.9391,341.1391,50.9606079308,NA,NA,0.9955676298516057,9.034213091442375,10.76376383671894,1,False,7,4,505,Wang_2006_G_thermodenitrificans,"Wang, L., Tang, Y., Wang, S., Liu, R. L., Liu, M. Z., Zhang, Y., ? Feng, L. (2006). Isolation and characterization of a novel thermophilic Bacillus strain degrading long-chain n-alkanes. Extremophiles, 10(4), (347?356)",,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,thermodenitrificans,True,Aerobic
505_Sch_OS,Geobacillus thermodenitrificans,schoolfield simple,Specific Growth Rate,-8.895755133423108,1.583087513673029,NA,7.583630090413502,NA,339.0391,335.9391,341.1391,50.9611377288,NA,NA,0.9955676312760317,9.034213103722418,10.763763848998984,2,False,7,4,505,Wang_2006_G_thermodenitrificans,"Wang, L., Tang, Y., Wang, S., Liu, R. L., Liu, M. Z., Zhang, Y., ? Feng, L. (2006). Isolation and characterization of a novel thermophilic Bacillus strain degrading long-chain n-alkanes. Extremophiles, 10(4), (347?356)",,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,thermodenitrificans,True,Aerobic
505_Sch_O,Geobacillus thermodenitrificans,schoolfield,Specific Growth Rate,3.5776481319259044,0.12837543228653392,NA,7.762607541060985,-1.96001549432,339.2391,335.8391,341.4391,51.1934070092,NA,NA,0.9968978441904475,10.361769460242638,11.98314050362983,3,False,7,6,505,Wang_2006_G_thermodenitrificans,"Wang, L., Tang, Y., Wang, S., Liu, R. L., Liu, M. Z., Zhang, Y., ? Feng, L. (2006). Isolation and characterization of a novel thermophilic Bacillus strain degrading long-chain n-alkanes. Extremophiles, 10(4), (347?356)",,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,thermodenitrificans,True,Aerobic
159_Sch_TF,Geobacillus thermoleovorans,schoolfield two factor,Specific Growth Rate,-6.168023032337247,1.0013465759342846,345.200109383,57.38779428214947,NA,345.2403,342.1403,345.7403,14.7370750942,NA,NA,0.8597049597907116,12.333448274273586,12.380637836444087,1,False,5,4,159,Marchant_2002_I80,"2002, Marchant, R. et al, 'The frequency and characteristics of highly thermophilic bacteria in cool soil environments', Environmental Microbiology, 10 (595?602)",,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,thermoleovorans,True,Aerobic
159_Sch_OS,Geobacillus thermoleovorans,schoolfield simple,Specific Growth Rate,-0.9749574535858077,0.3261709085053346,NA,25.034009012520343,NA,358.1403,348.2403,359.6403,9.9649869804,NA,NA,0.19078987407909576,20.750136627773728,20.79732618994423,2,False,5,4,159,Marchant_2002_I80,"2002, Marchant, R. et al, 'The frequency and characteristics of highly thermophilic bacteria in cool soil environments', Environmental Microbiology, 10 (595?602)",,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,thermoleovorans,True,Aerobic
160_Sch_TF,Geobacillus thermoleovorans,schoolfield two factor,Specific Growth Rate,-9.022736942288555,1.6113821833657047,341.455537712,2.389704929822904,NA,341.4079,335.1079,349.5079,34.6649679789,NA,NA,1.0,-226.68439343420314,-227.7529216286037,1,False,4,4,160,Marchant_2002_T70,"2002, Marchant, R. et al, 'The frequency and characteristics of highly thermophilic bacteria in cool soil environments', Environmental Microbiology, 10 (595?602)",,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,thermoleovorans,True,Aerobic
160_Sch_OS,Geobacillus thermoleovorans,schoolfield simple,Specific Growth Rate,-1.066681110699,0.5144457052500226,NA,151.22276704644193,NA,NA,NA,NA,NA,NA,NA,0.8448774733008819,20.028183225810707,18.95965503141016,2,False,4,4,160,Marchant_2002_T70,"2002, Marchant, R. et al, 'The frequency and characteristics of highly thermophilic bacteria in cool soil environments', Environmental Microbiology, 10 (595?602)",,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,thermoleovorans,True,Aerobic
161_Sch_OS,Geobacillus thermoleovorans,schoolfield simple,Specific Growth Rate,-6.30051888206887,1.0986663353412167,NA,77.27327241897464,NA,345.5463,342.7463,345.9463,31.7305265008,NA,NA,0.9503424270690919,14.35872028638619,14.405909848556691,1,False,5,4,161,Marchant_2002_T80,"2002, Marchant, R. et al, 'The frequency and characteristics of highly thermophilic bacteria in cool soil environments', Environmental Microbiology, 10 (595?602)",,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,thermoleovorans,True,Aerobic
161_Sch_TF,Geobacillus thermoleovorans,schoolfield two factor,Specific Growth Rate,-6.300814553117294,1.0987010313124355,345.257322392,50.01300433375486,NA,345.2463,342.3463,345.8463,30.6464945277,NA,NA,0.9503418091788464,14.35872572920399,14.405915291374491,2,False,5,4,161,Marchant_2002_T80,"2002, Marchant, R. et al, 'The frequency and characteristics of highly thermophilic bacteria in cool soil environments', Environmental Microbiology, 10 (595?602)",,,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,thermoleovorans,True,Aerobic
127_Sch_OS,Geogemma barossii,schoolfield simple,Specific Growth Rate,-10.290665782993928,1.0885002777801533,NA,4.562488969918885,NA,377.248,371.448,381.648,8.95916647722,NA,NA,0.9554004816616054,-1.3133462693380658,2.1995791956321646,1,False,10,4,127,Kashefi_2003_G_barossii,"2003, Kashefi, K. and Lovley, D., 'Extending the Upper Temperature Limit for Life', Science, 301 (934)",47.55,129.06,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Geogemma,barossii,True,F3
127_Sch_TF,Geogemma barossii,schoolfield two factor,Specific Growth Rate,-10.290728969685434,1.0885062920347277,377.239984348,4.562425997368399,NA,377.248,371.448,381.648,8.95915054339,NA,NA,0.9554002727792809,-1.3133462416118995,2.199579223358331,2,False,10,4,127,Kashefi_2003_G_barossii,"2003, Kashefi, K. and Lovley, D., 'Extending the Upper Temperature Limit for Life', Science, 301 (934)",47.55,129.06,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Geogemma,barossii,True,F3
127_Sch_O,Geogemma barossii,schoolfield,Specific Growth Rate,-9.612382497470932,1.0898423278663043,NA,4.5608402644129695,-1.96595504226e-05,377.248,371.448,381.648,8.96062355336,NA,NA,0.9554044525358126,2.6867116242526894,6.80480727521101,3,False,10,6,127,Kashefi_2003_G_barossii,"2003, Kashefi, K. and Lovley, D., 'Extending the Upper Temperature Limit for Life', Science, 301 (934)",47.55,129.06,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Geogemma,barossii,True,F3
126_Sch_TF,Geoglobus ahangari,schoolfield two factor,Specific Growth Rate,-17.457530886487287,2.140198417143929,360.875545818,2.208146861936425,NA,360.8999,347.3999,378.0999,3.18144713505,NA,NA,0.971374711132291,-20.099350549594917,-19.140553203454644,1,False,6,4,126,Kashefi_2002_G_ahangari,"2002, Kashefi, K. et al, 'Geoglobus ahangari gen. nov., sp. nov., a novel hyperthermophilic archaeon capable of oxidizing organic acids and growing autotrophically on hydrogen with Fe(III) serving as the sole electron acceptor', International Journal of Systematic and Evolutionary Microbiology, 52 ( 719?728)",27.0,111.0,Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Geoglobus,ahangari,True,F3
126_Sch_OS,Geoglobus ahangari,schoolfield simple,Specific Growth Rate,-5.970461593764289,0.7603340557360114,NA,1.74207841723684,NA,359.0999,348.7999,369.2999,3.26386899342,NA,NA,0.9559918770536938,-17.51704662706061,-16.558249280920336,2,False,6,4,126,Kashefi_2002_G_ahangari,"2002, Kashefi, K. et al, 'Geoglobus ahangari gen. nov., sp. nov., a novel hyperthermophilic archaeon capable of oxidizing organic acids and growing autotrophically on hydrogen with Fe(III) serving as the sole electron acceptor', International Journal of Systematic and Evolutionary Microbiology, 52 ( 719?728)",27.0,111.0,Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Geoglobus,ahangari,True,F3
126_Sch_O,Geoglobus ahangari,schoolfield,Specific Growth Rate,1.1703655447979209,2.4398402187486568e-09,NA,48.545482203852956,-2.58317051755,NA,NA,NA,NA,NA,NA,0.9706071113380594,-15.940616724713458,-15.398300440117072,3,False,6,6,126,Kashefi_2002_G_ahangari,"2002, Kashefi, K. et al, 'Geoglobus ahangari gen. nov., sp. nov., a novel hyperthermophilic archaeon capable of oxidizing organic acids and growing autotrophically on hydrogen with Fe(III) serving as the sole electron acceptor', International Journal of Systematic and Evolutionary Microbiology, 52 ( 719?728)",27.0,111.0,Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Geoglobus,ahangari,True,F3
206_Sch_TF,Glaciecola punicea,schoolfield two factor,Specific Growth Rate,-1.9916451894736722,1.112630363114314,292.223763307,2.738595108470731,NA,292.17844,287.67844,296.47844,1.77061027835,NA,NA,0.9444903314243082,-108.78921284039234,-100.89894368865261,1,False,24,4,206,Nichols_1999_G_punicea,"1999, NICHOLS, D.s. et al 'Physicochemical Parameters for Growth of the Sea Ice Bacteria Glaciecola punicea ACAM 611T and Gelidibacter sp. Strain IC158', APPLIED AND ENVIRONMENTAL MICROBIOLOGY.  65 (3757?3760)",,,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,True,Aerobic
206_Sch_O,Glaciecola punicea,schoolfield,Specific Growth Rate,-0.9944311124475641,0.9946953083012177,NA,2.634801384136478,-0.211763791676,292.17844,287.67844,296.47844,1.77063726291,NA,NA,0.9444893797572695,-104.7888014531809,-94.54242464074528,2,False,24,6,206,Nichols_1999_G_punicea,"1999, NICHOLS, D.s. et al 'Physicochemical Parameters for Growth of the Sea Ice Bacteria Glaciecola punicea ACAM 611T and Gelidibacter sp. Strain IC158', APPLIED AND ENVIRONMENTAL MICROBIOLOGY.  65 (3757?3760)",,,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,True,Aerobic
206_Sch_OS,Glaciecola punicea,schoolfield simple,Specific Growth Rate,-0.5387476627918267,0.355094252202631,NA,19.341594230966514,NA,NA,NA,NA,NA,NA,NA,0.5937990816999728,-61.01550045557903,-53.1252313038393,3,False,24,4,206,Nichols_1999_G_punicea,"1999, NICHOLS, D.s. et al 'Physicochemical Parameters for Growth of the Sea Ice Bacteria Glaciecola punicea ACAM 611T and Gelidibacter sp. Strain IC158', APPLIED AND ENVIRONMENTAL MICROBIOLOGY.  65 (3757?3760)",,,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,True,Aerobic
442_Sch_OS,Glaciecola punicea,schoolfield simple,Specific Growth Rate,-0.21862389964314005,0.737936040953848,NA,1.9463555446867673,NA,288.06,281.76,293.86,2.53733751518,NA,NA,0.9454120606511702,-92.31058379420995,-84.42031464247022,1,False,24,4,442,190,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,True,Aerobic
442_Sch_TF,Glaciecola punicea,schoolfield two factor,Specific Growth Rate,-0.21862682350320148,0.7379415200446667,288.100673606,1.9463433898203046,NA,288.06,281.76,293.86,2.53733620209,NA,NA,0.9454120606117953,-92.31058379337243,-84.4203146416327,2,False,24,4,442,190,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,True,Aerobic
442_Sch_O,Glaciecola punicea,schoolfield,Specific Growth Rate,0.896849990531536,4.447065937718264e-09,NA,25.08033192976809,-1.95547772865,NA,NA,NA,NA,NA,NA,0.8625008853665888,-66.1353864312286,-55.889009618792976,3,False,24,6,442,190,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,True,Aerobic
133_Sch_TF,H1,schoolfield two factor,Specific Growth Rate,-0.4111344308807048,0.3119607856996186,342.863640013,4.260075466092954,NA,342.864,331.464,348.064,9.08619759727,NA,NA,0.907934664585123,-15.056303417379116,-12.070180530698018,1,False,9,4,133,Kristjansson_1985_H1,"1985, Kristjansson, J.K et al, 'Isolation of thermophilic obligately autotrophic hydrogen-oxidizing bacteria, similar to Hydrogenobacter thermophilus, from Icelandic hot springs', Arch Microbiol, 140 (321 - 325)",57.24,16.24,Bacteria,,,,,,,True,A1
133_Sch_O,H1,schoolfield,Specific Growth Rate,0.28699798652978936,0.3113807085576773,NA,4.259955771277833,-0.00111109237047,342.864,331.464,348.064,9.08619118714,NA,NA,0.907934655927108,-11.056301988990175,-7.675729947636638,2,False,9,6,133,Kristjansson_1985_H1,"1985, Kristjansson, J.K et al, 'Isolation of thermophilic obligately autotrophic hydrogen-oxidizing bacteria, similar to Hydrogenobacter thermophilus, from Icelandic hot springs', Arch Microbiol, 140 (321 - 325)",57.24,16.24,Bacteria,,,,,,,True,A1
133_Sch_OS,H1,schoolfield simple,Specific Growth Rate,1.987835548115052,0.010282935933350057,NA,7.298946804052797,NA,NA,NA,NA,NA,NA,NA,0.0025559546217748252,6.387916124574595,9.374039011255693,3,False,9,4,133,Kristjansson_1985_H1,"1985, Kristjansson, J.K et al, 'Isolation of thermophilic obligately autotrophic hydrogen-oxidizing bacteria, similar to Hydrogenobacter thermophilus, from Icelandic hot springs', Arch Microbiol, 140 (321 - 325)",57.24,16.24,Bacteria,,,,,,,True,A1
500_Sch_O,Halanaerobium alcaliphilum,schoolfield,Specific Growth Rate,1.8261266578735749,1.8054451156324092e-08,NA,6.855846180469142,-2.80245420437,315.3462,301.6462,322.4462,6.18220026523,NA,NA,0.9548899567210036,1.0246970190002376,4.405269060353774,1,False,9,6,500,Tsai_1995_H_alcaliphilum,"Tsai, C. R., Garcia, J. L., Patel, B. K., Cayol, J. L., Baresi, L., & Mah, R. a. (1995). Haloanaerobium alcaliphilum sp. nov., an anaerobic moderate halophile from the sediments of Great Salt Lake, Utah. International Journal of Systematic Bacteriology, 45(2), 301?307.",41.0,-112.0,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,alcaliphilum,True,Fermentation
500_Sch_TF,Halanaerobium alcaliphilum,schoolfield two factor,Specific Growth Rate,-3.1144394002010563,1.1455143479235708,310.360444212,2.170909225964711,NA,310.3462,304.4462,316.6462,7.15972413588,NA,NA,0.9049355423804152,3.885784446435487,6.871907333116585,2,False,9,4,500,Tsai_1995_H_alcaliphilum,"Tsai, C. R., Garcia, J. L., Patel, B. K., Cayol, J. L., Baresi, L., & Mah, R. a. (1995). Haloanaerobium alcaliphilum sp. nov., an anaerobic moderate halophile from the sediments of Great Salt Lake, Utah. International Journal of Systematic Bacteriology, 45(2), 301?307.",41.0,-112.0,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,alcaliphilum,True,Fermentation
500_Sch_OS,Halanaerobium alcaliphilum,schoolfield simple,Specific Growth Rate,-3.114164081298703,1.1454361350680102,NA,2.1708695406338108,NA,310.3462,304.4462,316.6462,7.15965275391,NA,NA,0.9049362192932461,3.885784456173343,6.871907342854441,3,False,9,4,500,Tsai_1995_H_alcaliphilum,"Tsai, C. R., Garcia, J. L., Patel, B. K., Cayol, J. L., Baresi, L., & Mah, R. a. (1995). Haloanaerobium alcaliphilum sp. nov., an anaerobic moderate halophile from the sediments of Great Salt Lake, Utah. International Journal of Systematic Bacteriology, 45(2), 301?307.",41.0,-112.0,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,alcaliphilum,True,Fermentation
40_Sch_TF,Halanaerobium lacusrosei,schoolfield two factor,Specific Growth Rate,-1.542102529643897,0.5385383820320858,315.983717732,10.644404033238134,NA,315.9826,310.6826,317.9826,4.51074093214,NA,NA,0.9258746431812196,-8.83073178794417,-5.31780632297394,1,False,10,4,40,Cayol_1995_H_lacusroseus,"Cayol, J., Ollivier, B., Patel, B. K. C., Ageron, E., Grimont, P. A. D., Prensier, G., & Garcia, J. (2016). Fermentative Bacterium from the Sediments of a Hypersaline Lake, (33), 790?797.",14.83,-17.23,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,lacusrosei,True,Fermentation
40_Sch_OS,Halanaerobium lacusrosei,schoolfield simple,Specific Growth Rate,-1.542126861216461,0.5385440378726207,NA,10.643412668085137,NA,315.9826,310.6826,317.9826,4.5107050364,NA,NA,0.9258748449972757,-8.830731662330685,-5.317806197360454,2,False,10,4,40,Cayol_1995_H_lacusroseus,"Cayol, J., Ollivier, B., Patel, B. K. C., Ageron, E., Grimont, P. A. D., Prensier, G., & Garcia, J. (2016). Fermentative Bacterium from the Sediments of a Hypersaline Lake, (33), 790?797.",14.83,-17.23,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,lacusrosei,True,Fermentation
40_Sch_O,Halanaerobium lacusrosei,schoolfield,Specific Growth Rate,-1.5421437827845443,0.5385479709719564,NA,10.642723670596798,-67.9573239197,315.9826,310.6826,317.9826,4.51068009233,NA,NA,0.9258749853792814,-4.830731553945519,-0.7126359029871985,3,False,10,6,40,Cayol_1995_H_lacusroseus,"Cayol, J., Ollivier, B., Patel, B. K. C., Ageron, E., Grimont, P. A. D., Prensier, G., & Garcia, J. (2016). Fermentative Bacterium from the Sediments of a Hypersaline Lake, (33), 790?797.",14.83,-17.23,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,lacusrosei,True,Fermentation
378_Sch_O,Haloarcula vallismortis,schoolfield,Specific Growth Rate,1.2584225336263093,0.2240363515292466,NA,3.488918337951736,-2.8733754545,319.4679,306.5679,325.1679,13.0813521004,NA,NA,0.9962264111206468,-51.01113527432465,-43.17864186593114,1,False,17,6,378,125,"2005, J. L. Robinson and B. Pyzyna and R. G. Atrasz and C. A. Henderson and K. L. Morrill and A. M. Burd and E. DeSoucy and R. E. Fogleman and J. B. Naylor and S. M. Steele and D. R. Elliott and K. J. Leyva and R. F. Shand, 'Growth Kinetics of Extremely Halophilic Archaea (Family Halobacteriaceae) as Revealed by Arrhenius Plots'. Journal of Bacteriology, 187(3),pp923-929",,,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,True,Aerobic
